0	11	109005334	0	0	11	109016002	1	191
0	11	109005334	0	0	11	109026670	1	80
0	11	109005334	0	0	11	109037338	1	132
0	11	109005334	0	0	11	109058674	1	12
0	11	109005334	0	0	11	109069342	1	5
0	11	109005334	0	0	11	109090678	1	2
0	11	109005334	0	0	11	109101346	1	18
0	11	109005334	0	0	11	109165354	1	7
0	11	109005334	0	0	11	109176022	1	2
0	11	109005334	0	0	11	109261366	1	30
0	11	109005334	0	0	11	109282702	1	5
0	11	109005334	0	0	11	109293370	1	6
0	11	109005334	0	0	11	109304038	1	1
0	11	109005334	0	0	11	109432054	1	14
0	11	109005334	0	0	11	109442722	1	6
0	11	109005334	0	0	11	109453390	1	1
0	11	109005334	0	0	11	109688086	1	9
0	11	109005334	0	0	11	109709422	1	2
0	11	109005334	0	0	11	109869442	1	22
0	11	109005334	0	0	11	109880110	1	23
0	11	109005334	0	0	11	109901446	1	15
0	11	109005334	0	0	11	110285494	1	54
0	11	109005334	0	0	11	110306830	1	25
0	11	109016002	0	0	11	109026670	1	530
0	11	109016002	0	0	11	109037338	1	182
0	11	109016002	0	0	11	109048006	1	103
0	11	109016002	0	0	11	109058674	1	75
0	11	109016002	0	0	11	109090678	1	7
0	11	109016002	0	0	11	109101346	1	5
0	11	109016002	0	0	11	109176022	1	10
0	11	109016002	0	0	11	109186690	1	20
0	11	109016002	0	0	11	109208026	1	18
0	11	109016002	0	0	11	109421386	1	13
0	11	109016002	0	0	11	109464058	1	7
0	11	109016002	0	0	11	109506730	1	8
0	11	109016002	0	0	11	109517398	1	11
0	11	109016002	0	0	11	109944118	1	36
0	11	109016002	0	0	11	110072134	1	10
0	11	109016002	0	0	11	110168146	1	26
0	11	109016002	0	0	11	110178814	1	36
0	11	109026670	0	0	11	109037338	1	196
0	11	109026670	0	0	11	109048006	1	131
0	11	109026670	0	0	11	109058674	1	41
0	11	109026670	0	0	11	109421386	1	6
0	11	109026670	0	0	11	109453390	1	8
0	11	109026670	0	0	11	110456182	1	28
0	11	109037338	0	0	11	109048006	1	1451
0	11	109037338	0	0	11	109058674	1	214
0	11	109037338	0	0	11	109080010	1	15
0	11	109037338	0	0	11	109090678	1	11
0	11	109037338	0	0	11	109101346	1	12
0	11	109037338	0	0	11	109144018	1	6
0	11	109037338	0	0	11	109186690	1	13
0	11	109037338	0	0	11	109240030	1	8
0	11	109037338	0	0	11	109346710	1	36
0	11	109037338	0	0	11	109357378	1	12
0	11	109037338	0	0	11	109378714	1	8
0	11	109037338	0	0	11	109453390	1	19
0	11	109037338	0	0	11	109464058	1	6
0	11	109037338	0	0	11	109506730	1	18
0	11	109037338	0	0	11	109517398	1	32
0	11	109037338	0	0	11	109624078	1	15
0	11	109037338	0	0	11	109645414	1	15
0	11	109037338	0	0	11	109805434	1	46
0	11	109037338	0	0	11	110029462	1	6
0	11	109037338	0	0	11	110061466	1	17
0	11	109037338	0	0	11	110072134	1	40
0	11	109037338	0	0	11	110082802	1	7
0	11	109037338	0	0	11	110093470	1	25
0	11	109037338	0	0	11	110114806	1	27
0	11	109037338	0	0	11	110125474	1	31
0	11	109037338	0	0	11	110722882	1	23
0	11	109037338	0	0	11	110733550	1	47
0	11	109037338	0	0	11	112003042	1	35
0	11	109037338	0	0	11	112248406	1	29
0	11	109048006	0	0	11	109058674	1	2096
0	11	109048006	0	0	11	109069342	1	281
0	11	109048006	0	0	11	109080010	1	47
0	11	109048006	0	0	11	109090678	1	10
0	11	109048006	0	0	11	109176022	1	73
0	11	109048006	0	0	11	109186690	1	70
0	11	109048006	0	0	11	109208026	1	6
0	11	109048006	0	0	11	109218694	1	4
0	11	109048006	0	0	11	109229362	1	14
0	11	109048006	0	0	11	109240030	1	12
0	11	109048006	0	0	11	109250698	1	15
0	11	109048006	0	0	11	109272034	1	9
0	11	109048006	0	0	11	109282702	1	8
0	11	109048006	0	0	11	109304038	1	21
0	11	109048006	0	0	11	109325374	1	10
0	11	109048006	0	0	11	109336042	1	42
0	11	109048006	0	0	11	109346710	1	9
0	11	109048006	0	0	11	109357378	1	44
0	11	109048006	0	0	11	109378714	1	8
0	11	109048006	0	0	11	109432054	1	25
0	11	109048006	0	0	11	109442722	1	14
0	11	109048006	0	0	11	109453390	1	5
0	11	109048006	0	0	11	109464058	1	3
0	11	109048006	0	0	11	109485394	1	16
0	11	109048006	0	0	11	109496062	1	26
0	11	109048006	0	0	11	109506730	1	54
0	11	109048006	0	0	11	109570738	1	23
0	11	109048006	0	0	11	109613410	1	6
0	11	109048006	0	0	11	109624078	1	26
0	11	109048006	0	0	11	109677418	1	6
0	11	109048006	0	0	11	109688086	1	4
0	11	109048006	0	0	11	109741426	1	6
0	11	109048006	0	0	11	109752094	1	9
0	11	109048006	0	0	11	109773430	1	1
0	11	109048006	0	0	11	109784098	1	5
0	11	109048006	0	0	11	109794766	1	23
0	11	109048006	0	0	11	109805434	1	19
0	11	109048006	0	0	11	109816102	1	13
0	11	109048006	0	0	11	109880110	1	56
0	11	109048006	0	0	11	109954786	1	29
0	11	109048006	0	0	11	109965454	1	40
0	11	109048006	0	0	11	109976122	1	2
0	11	109048006	0	0	11	110008126	1	8
0	11	109048006	0	0	11	110050798	1	15
0	11	109048006	0	0	11	110072134	1	22
0	11	109048006	0	0	11	110082802	1	48
0	11	109048006	0	0	11	110093470	1	12
0	11	109048006	0	0	11	110104138	1	25
0	11	109048006	0	0	11	110114806	1	21
0	11	109048006	0	0	11	110125474	1	10
0	11	109048006	0	0	11	110136142	1	11
0	11	109048006	0	0	11	110146810	1	6
0	11	109048006	0	0	11	110722882	1	22
0	11	109048006	0	0	11	110840230	1	24
0	11	109048006	0	0	11	110850898	1	17
0	11	109048006	0	0	11	112739134	1	11
0	11	109058674	0	0	11	109069342	1	1179
0	11	109058674	0	0	11	109080010	1	403
0	11	109058674	0	0	11	109090678	1	57
0	11	109058674	0	0	11	109101346	1	26
0	11	109058674	0	0	11	109144018	1	49
0	11	109058674	0	0	11	109154686	1	50
0	11	109058674	0	0	11	109165354	1	6
0	11	109058674	0	0	11	109176022	1	34
0	11	109058674	0	0	11	109186690	1	146
0	11	109058674	0	0	11	109197358	1	6
0	11	109058674	0	0	11	109208026	1	50
0	11	109058674	0	0	11	109218694	1	2
0	11	109058674	0	0	11	109229362	1	37
0	11	109058674	0	0	11	109240030	1	11
0	11	109058674	0	0	11	109250698	1	6
0	11	109058674	0	0	11	109261366	1	15
0	11	109058674	0	0	11	109272034	1	6
0	11	109058674	0	0	11	109282702	1	28
0	11	109058674	0	0	11	109293370	1	1
0	11	109058674	0	0	11	109304038	1	7
0	11	109058674	0	0	11	109314706	1	45
0	11	109058674	0	0	11	109325374	1	54
0	11	109058674	0	0	11	109336042	1	93
0	11	109058674	0	0	11	109346710	1	56
0	11	109058674	0	0	11	109357378	1	41
0	11	109058674	0	0	11	109368046	1	11
0	11	109058674	0	0	11	109378714	1	26
0	11	109058674	0	0	11	109389382	1	68
0	11	109058674	0	0	11	109421386	1	4
0	11	109058674	0	0	11	109432054	1	37
0	11	109058674	0	0	11	109442722	1	62
0	11	109058674	0	0	11	109453390	1	43
0	11	109058674	0	0	11	109464058	1	50
0	11	109058674	0	0	11	109474726	1	26
0	11	109058674	0	0	11	109485394	1	120
0	11	109058674	0	0	11	109496062	1	50
0	11	109058674	0	0	11	109506730	1	16
0	11	109058674	0	0	11	109517398	1	59
0	11	109058674	0	0	11	109528066	1	28
0	11	109058674	0	0	11	109538734	1	4
0	11	109058674	0	0	11	109581406	1	19
0	11	109058674	0	0	11	109613410	1	18
0	11	109058674	0	0	11	109624078	1	3
0	11	109058674	0	0	11	109720090	1	15
0	11	109058674	0	0	11	109741426	1	10
0	11	109058674	0	0	11	109752094	1	2
0	11	109058674	0	0	11	109762762	1	34
0	11	109058674	0	0	11	109773430	1	28
0	11	109058674	0	0	11	109784098	1	62
0	11	109058674	0	0	11	109794766	1	16
0	11	109058674	0	0	11	109805434	1	15
0	11	109058674	0	0	11	109826770	1	62
0	11	109058674	0	0	11	109837438	1	5
0	11	109058674	0	0	11	109848106	1	9
0	11	109058674	0	0	11	109858774	1	19
